status;finalidade;tipo;dormitorios;quartos;cidade;cep;endereco;numero;complemento;bairro;estado;metragem;areaterreno;area_total;area_util;garagem;idade;condominio;valorvenda;iptu;promocao;dataregistro;condominiofechado;zoneamento;ImovelEntregue;datacadastro;dataupdate;Andar;valor_total
Disponível;Residencial;Sobrado;3;2;Curitiba;81510320;Rua Jean Baptista Debret;79-A;;Guabirotuba;PR;211.76;0.0;211.76;211.76;0;19.0;;1180000.0;0.0;N;2023-09-27T00:10:26.800;N;ZT-LV;0;2023-09-18T14:55:51.313;;0;1180000.0
Disponível;Comercial/Residencial;Casa;4;3;Curitiba;82120000;Rua Amauri Lange Silvério;616;Desocupada - estuda permuta apto 3 qtos e 2 vagas Bigorrilho e Vila Izabel;Pilarzinho;PR;242.76;542.86;242.76;242.76;4;41.0;;995000.0;3120.7;N;2023-09-27T00:10:26.800;N;zr2;0;2023-08-14T11:07:20.420;;0;998120.7
Disponível;Residencial;Sobrado;3;3;Curitiba;80630040;Rua Acre;1272;;Guaíra;PR;129.0;97.5;129.0;129.0;1;40.0;;680000.0;820.0;N;2023-09-27T00:10:26.800;N;zr2;0;2023-09-18T15:27:12.927;;0;680820.0
Disponível;Comercial/Residencial;Sobrado;3;3;Curitiba;80250100;Rua Coronel Dulcídio;1534;;Água Verde;PR;140.0;96.25;140.0;140.0;0;47.0;;495000.0;0.0;N;2023-09-27T00:10:26.800;N;zr4;0;2023-02-08T13:24:05.927;;0;495000.0
Vendido;Residencial;Casa;3;3;Curitiba;82540320;Rua Capistrano De Abreu;668;DESOCUPADO;Boa Vista;PR;280.0;550.0;280.0;280.0;4;36.0;;695000.0;0.0;N;2023-09-27T00:10:26.800;N;ZR2;0;2023-07-27T13:26:32.233;;0;695000.0
Disponível;Residencial;Casa;3;2;Curitiba;81540070;Rua Archangelo Smaniotto;13;;Jardim Das Américas;PR;150.0;173.56;150.0;150.0;3;23.0;;790000.0;0.0;N;2023-09-27T00:10:26.800;N;0;0;2023-09-05T14:12:52.003;;0;790000.0
Reservada;Residencial;Sobrado;3;2;Curitiba;81490342;Rua Murillo Szabo;306;casa 70;Campo De Santana;PR;87.48;99.28;87.48;87.48;2;1.0;CONDOMÍNIO RESERVA BOULEVARD;360000.0;62.36;N;2023-09-27T00:10:26.800;N;ZR2;0;2023-08-24T14:51:55.993;;0;360062.36
Disponível;Residencial;Casa;4;3;Curitiba;81810210;Rua Alferes Pedro Magno De Barros;52;casa;Xaxim;PR;234.52;330.0;234.52;234.52;6;17.0;;850000.0;0.0;N;2023-09-27T00:10:26.800;N;ZR2;0;2023-08-18T13:43:58.270;;0;850000.0
Disponível;Comercial/Residencial;Sobrado;3;3;Curitiba;81850190;Rua Marechal Hugo Panasco Alvim;12;;Alto Boqueirão;PR;92.0;120.0;92.0;92.0;2;43.0;;230000.0;0.0;N;2023-09-27T00:10:26.800;N;SEHIS.1;0;2023-09-25T15:51:39.187;;0;230000.0
Vendido;Comercial/Residencial;Casa;4;4;Curitiba;80250160;Rua Brasílio Itiberê;3100;DESOCUPADA;Água Verde;PR;220.0;135.0;220.0;220.0;1;34.0;;698000.0;0.0;N;2023-09-27T00:10:26.800;N;ZR-4;0;2023-06-22T14:07:02.753;;0;698000.0
Disponível;Comercial/Residencial;Sobrado;3;1;Curitiba;82840000;Rua José De Oliveira Franco;1054;;Bairro Alto;PR;227.0;500.0;227.0;227.0;4;42.0;;820000.0;1570.66;N;2023-09-27T00:10:26.800;N;zr2;0;2022-07-11T10:35:59.617;;0;821570.66
Disponível;Residencial;Casa;3;0;Curitiba;82520600;Rua Desembargador Conrado Ericksen;95;Sobrado B;Bacacheri;PR;196.9;201.5;196.9;196.9;4;3.0;;1170000.0;1620.14;N;2023-09-27T00:10:26.800;N;ZT-LV.5 ;0;2023-08-16T14:03:38.340;;0;1171620.14
Disponível;Residencial;Casa;4;3;Curitiba;80220160;Rua Gastão Poplade;310;;Parolin;PR;288.56;640.0;288.56;288.56;24;35.0;;829900.0;0.0;N;2023-09-27T00:10:26.800;N;0;0;2023-05-10T10:36:41.707;;0;829900.0
Disponível;Residencial;Casa;4;4;Curitiba;82640520;Rua Olinda;91;;Santa Cândida;PR;240.0;361.0;240.0;240.0;5;43.0;;830000.0;1300.44;N;2023-09-27T00:10:26.800;N;ZR2;0;2023-07-13T20:05:35.653;;0;831300.44
Disponível;Comercial/Residencial;Casa;3;2;Curitiba;82930360;Rua Octávio Girardi;96;Sobrado 3;Cajuru;PR;232.08;197.6;232.08;232.08;7;32.0;RESIDENCIAL GONÇALVES;600000.0;0.0;N;2023-09-27T00:10:26.800;N;ZR-3;0;2023-09-20T14:02:28.460;;0;530000.0
Disponível;Comercial/Residencial;Sobrado;4;3;Curitiba;80220010;Rua Doutor Carvalho Chaves;1590;SOBRADO DE FRENTE PARA RUA;Parolin;PR;140.89;237.69;140.89;140.89;2;41.0;;450000.0;0.0;N;2023-09-27T00:10:26.800;N;ZR3;0;2023-06-22T17:42:29.113;;0;450000.0
Disponível;Residencial;Casa;4;1;Curitiba;81030360;Rua Hassib Jezzini;559;Casa;Fanny;PR;270.0;360.0;270.0;215.5;6;28.0;;1290000.0;0.0;N;2023-09-27T00:10:26.800;N;ZR;0;2023-07-31T09:58:03.393;;0;1290000.0
Disponível;Residencial;Casa;6;4;Curitiba;81670200;Rua Vinte E Cinco De Agosto;381;;Boqueirão;PR;370.9;520.0;370.9;370.9;6;8.0;;1150000.0;800.0;N;2023-09-27T00:10:26.800;N;zr3;0;2023-08-25T08:32:28.913;;0;1150800.01
Disponível;Residencial;Casa;6;3;Curitiba;82540080;Rua Benvenuto Gusso;209;;Boa Vista;PR;437.75;618.0;437.75;437.75;3;26.0;;1740000.0;0.0;N;2023-09-27T00:10:26.800;N;ZR-4;0;2023-07-12T16:26:27.247;;0;1740000.0
Disponível;Comercial/Residencial;Casa;5;2;Curitiba;81030001;Rua Omilio Monteiro Soares;1231;;Fanny;PR;363.07;480.0;363.07;363.07;6;23.0;;950000.0;4702.22;N;2023-09-27T00:10:26.800;N;SE-LV.7;0;2023-09-12T10:41:44.817;;0;954702.22
Disponível;Residencial;Sobrado;3;2;Curitiba;81530340;Rua Sinke Ferreira;1002;SOBRADO 02;Jardim Das Américas;PR;193.94;131.75;193.94;193.94;3;14.0;Residencial Sink;790000.0;0.0;N;2023-09-27T00:10:26.800;N;ZR;0;2023-05-02T09:00:05.653;;0;790000.0
Disponível;Residencial;Sobrado;3;3;Curitiba;82700430;Rua Maria Aparecida Beruski;221;sb 05;Barreirinha;PR;78.46;132.96;78.46;78.46;2;17.0;Condominio Bremen Ville;375000.0;0.0;N;2023-09-27T00:10:26.800;S;zr2;0;2023-09-18T14:40:21.820;;0;375250.0
